******************************************************************
records on FG_NET dataset under leave one person out protocol

******************************************************************


******************************************************************
train and test on ID: 1
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
031, 4.5991, 28.3275, 4.5991, 2.3448, 97.1316
032, 4.1774, 27.8909, 4.1774, 2.0817, 97.3485
033, 3.9511, 27.4844, 3.9511, 1.9143, 97.5348
034, 3.9868, 27.6567, 3.9868, 1.9960, 97.4615
035, 4.0635, 27.7212, 4.0635, 2.0212, 97.4320
036, 3.8614, 27.4124, 3.8614, 1.9093, 97.5277
037, 3.6605, 27.1539, 3.6605, 1.8276, 97.6417
038, 3.6817, 27.3315, 3.6817, 1.8609, 97.5603
039, 3.8200, 27.2998, 3.8200, 1.8256, 97.6377
040, 3.4150, 26.9097, 3.4150, 1.6562, 97.7985
041, 3.4843, 26.8980, 3.4843, 1.7067, 97.7222
042, 3.8039, 27.4016, 3.8039, 1.9052, 97.5399
043, 3.5237, 27.0512, 3.5237, 1.7510, 97.7038
044, 3.4790, 26.9306, 3.4790, 1.6946, 97.7772
045, 3.4120, 26.8693, 3.4120, 1.6472, 97.7894
046, 3.4758, 26.9933, 3.4758, 1.6855, 97.7588
047, 3.1766, 26.5144, 3.1766, 1.4627, 98.0042
048, 3.5990, 27.1692, 3.5990, 1.7470, 97.7059
049, 3.4208, 26.8519, 3.4208, 1.7339, 97.6937
050, 3.2880, 26.6759, 3.2880, 1.6331, 97.8271
051, 3.3058, 26.6841, 3.3058, 1.6462, 97.7996
052, 3.1151, 26.4643, 3.1151, 1.4577, 97.9778
053, 3.3638, 26.8903, 3.3638, 1.6532, 97.7802
054, 3.2375, 26.6657, 3.2375, 1.5433, 97.9055
055, 3.4050, 26.9634, 3.4050, 1.6421, 97.8026
056, 3.3237, 26.7390, 3.3237, 1.6109, 97.8383
057, 3.4141, 26.8810, 3.4141, 1.6431, 97.8138
058, 3.1463, 26.4075, 3.1463, 1.5262, 97.9482
059, 3.3148, 26.7846, 3.3148, 1.5837, 97.8698
060, 3.3764, 26.8338, 3.3764, 1.6895, 97.7446
061, 3.3373, 26.8194, 3.3373, 1.6996, 97.7324
062, 3.3001, 26.6606, 3.3001, 1.6210, 97.8678
063, 3.4949, 26.9659, 3.4949, 1.6623, 97.7853
064, 3.1542, 26.4986, 3.1542, 1.5181, 97.9594
065, 3.4334, 26.8273, 3.4334, 1.6885, 97.7100
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
1.1317, 24.0249, 1.1317, 0.3000, 99.4949

******************************************************************
train and test on ID: 76
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.3439, 46.6172, 20.3439, 10.4024, 88.2863
002, 12.2784, 37.9594, 12.2784, 6.3760, 93.0597
003, 11.1376, 36.5696, 11.1376, 5.7876, 93.6427
004, 9.9091, 35.0509, 9.9091, 5.1047, 94.3028
005, 8.9810, 33.9317, 8.9810, 4.6829, 94.7883
006, 8.7326, 33.5527, 8.7326, 4.5752, 94.8858
007, 8.0417, 32.7695, 8.0417, 4.1809, 95.2482
008, 7.7905, 32.4811, 7.7905, 4.0315, 95.3940
009, 7.7735, 32.3612, 7.7735, 3.9461, 95.4853
010, 7.3335, 31.7969, 7.3335, 3.8028, 95.6291
011, 7.1063, 31.5922, 7.1063, 3.6524, 95.7748
012, 6.4917, 30.7844, 6.4917, 3.4309, 96.0017
013, 6.2742, 30.5247, 6.2742, 3.1870, 96.2337
014, 6.7669, 31.1793, 6.7669, 3.3953, 96.0037
015, 6.0780, 30.1744, 6.0780, 3.0366, 96.3979
016, 6.0016, 30.1425, 6.0016, 3.1209, 96.2850
017, 6.0275, 30.1872, 6.0275, 3.0630, 96.3528
018, 5.8517, 30.0455, 5.8517, 2.9837, 96.4421
019, 5.7266, 29.7976, 5.7266, 2.9868, 96.4482
020, 5.8865, 30.0216, 5.8865, 3.0417, 96.3979
021, 5.9529, 30.0248, 5.9529, 3.0112, 96.4133
022, 5.7505, 29.7655, 5.7505, 2.9553, 96.4544
023, 5.7300, 29.8291, 5.7300, 2.9583, 96.4082
024, 5.2659, 29.2229, 5.2659, 2.7307, 96.7018
025, 5.1954, 29.1521, 5.1954, 2.7459, 96.7192
026, 4.9529, 28.7954, 4.9529, 2.5356, 96.8670
027, 4.6470, 28.4415, 4.6470, 2.3659, 97.0611
028, 4.5864, 28.3478, 4.5864, 2.3618, 97.0775
029, 4.7636, 28.5617, 4.7636, 2.3811, 97.0446
030, 4.8212, 28.6388, 4.8212, 2.4705, 96.9584
031, 4.2904, 27.8716, 4.2904, 2.1565, 97.2551
032, 3.8465, 27.4176, 3.8465, 1.8801, 97.5702
033, 4.0702, 27.7509, 4.0702, 2.0305, 97.3844
034, 3.7456, 27.2428, 3.7456, 1.8191, 97.6267
035, 3.7337, 27.2857, 3.7337, 1.8587, 97.5753
036, 3.6214, 27.1380, 3.6214, 1.7520, 97.6657
037, 3.9398, 27.5131, 3.9398, 1.9116, 97.5035
038, 3.6289, 27.1748, 3.6289, 1.7632, 97.6708
039, 3.8161, 27.4301, 3.8161, 1.8902, 97.5641
040, 3.6053, 27.1425, 3.6053, 1.7896, 97.6708
041, 3.5742, 26.9971, 3.5742, 1.7805, 97.6605
042, 3.7972, 27.4455, 3.7972, 1.9014, 97.5209
043, 3.8012, 27.3846, 3.8012, 1.9258, 97.5158
044, 3.5199, 26.9079, 3.5199, 1.6565, 97.7673
045, 3.4535, 26.9545, 3.4535, 1.6748, 97.7704
046, 3.5831, 27.0752, 3.5831, 1.7520, 97.7098
047, 3.6127, 27.1703, 3.6127, 1.7805, 97.6410
048, 3.3909, 26.8204, 3.3909, 1.6992, 97.7499
049, 3.3876, 26.8230, 3.3876, 1.6514, 97.7786
050, 3.6747, 27.2130, 3.6747, 1.8211, 97.6082
051, 3.6099, 26.9952, 3.6099, 1.7856, 97.6759
052, 3.1390, 26.3116, 3.1390, 1.4492, 98.0219
053, 3.3571, 26.8017, 3.3571, 1.6270, 97.8248
054, 3.1897, 26.4659, 3.1897, 1.4634, 98.0188
055, 3.3657, 26.7774, 3.3657, 1.6179, 97.8463
056, 3.5168, 27.1239, 3.5168, 1.6961, 97.7375
057, 3.4383, 26.8935, 3.4383, 1.6260, 97.8361
058, 3.1919, 26.5906, 3.1919, 1.5559, 97.9038
059, 3.3087, 26.7749, 3.3087, 1.6006, 97.8186
060, 3.1249, 26.3947, 3.1249, 1.5010, 97.9880
061, 3.2200, 26.5953, 3.2200, 1.5630, 97.8884
062, 3.1781, 26.4944, 3.1781, 1.5061, 97.9603
063, 3.4386, 27.0128, 3.4386, 1.6809, 97.7673
064, 2.9863, 26.2428, 2.9863, 1.4299, 98.0629
065, 3.4186, 26.9948, 3.4186, 1.6758, 97.7930
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
2.0531, 24.9329, 2.0531, 1.0556, 98.2604

******************************************************************
train and test on ID: 77
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.4136, 46.7319, 20.4136, 10.3682, 88.3111
002, 12.5095, 38.2442, 12.5095, 6.4888, 92.9252
003, 10.9467, 36.4077, 10.9467, 5.7170, 93.7284
004, 9.3932, 34.3129, 9.3932, 4.8154, 94.6186
005, 9.7534, 35.0013, 9.7534, 4.9878, 94.3840
006, 9.4004, 34.3594, 9.4004, 4.8996, 94.5582
007, 8.6896, 33.5559, 8.6896, 4.4919, 94.9608
008, 7.6772, 32.3415, 7.6772, 3.9442, 95.4658
009, 7.7651, 32.3560, 7.7651, 4.0649, 95.3623
010, 7.5546, 32.2007, 7.5546, 3.9361, 95.4914
011, 6.8919, 31.3340, 6.8919, 3.5467, 95.8633
012, 6.9157, 31.2912, 6.9157, 3.6227, 95.7762
013, 7.1750, 31.7139, 7.1750, 3.7089, 95.7168
014, 6.9351, 31.3184, 6.9351, 3.6237, 95.8029
015, 6.5841, 30.8621, 6.5841, 3.3509, 96.0958
016, 6.6443, 31.0275, 6.6443, 3.4888, 95.9217
017, 6.1748, 30.3779, 6.1748, 3.2302, 96.2034
018, 5.9355, 30.1168, 5.9355, 3.0233, 96.3612
019, 6.2847, 30.4569, 6.2847, 3.1998, 96.2218
020, 5.8775, 30.0366, 5.8775, 3.0345, 96.3806
021, 5.7232, 29.7783, 5.7232, 2.9838, 96.4452
022, 5.4411, 29.4523, 5.4411, 2.8276, 96.5282
023, 5.7333, 29.7952, 5.7333, 2.9178, 96.4913
024, 5.6306, 29.7434, 5.6306, 2.8661, 96.5036
025, 5.5744, 29.6073, 5.5744, 2.8185, 96.6070
026, 5.6150, 29.6717, 5.6150, 2.8225, 96.5937
027, 5.0726, 28.9274, 5.0726, 2.6227, 96.8037
028, 4.8105, 28.5707, 4.8105, 2.4260, 96.9861
029, 4.9438, 28.8566, 4.9438, 2.5558, 96.8242
030, 4.6084, 28.3591, 4.6084, 2.3590, 97.0762
031, 4.0677, 27.7078, 4.0677, 2.0071, 97.4256
032, 3.9522, 27.6681, 3.9522, 1.9888, 97.4604
033, 3.9506, 27.4713, 3.9506, 1.9990, 97.4870
034, 3.9156, 27.6524, 3.9156, 1.9635, 97.4655
035, 3.8881, 27.4435, 3.8881, 1.9402, 97.5045
036, 4.0375, 27.7467, 4.0375, 2.0548, 97.3928
037, 3.6496, 27.3070, 3.6496, 1.8347, 97.6233
038, 3.7303, 27.2510, 3.7303, 1.8164, 97.6233
039, 3.5265, 27.1223, 3.5265, 1.7049, 97.7431
040, 3.6798, 27.2827, 3.6798, 1.7941, 97.6591
041, 3.5858, 27.0240, 3.5858, 1.7404, 97.6817
042, 3.3568, 26.7545, 3.3568, 1.6694, 97.7698
043, 3.5275, 27.1594, 3.5275, 1.7698, 97.7319
044, 3.7638, 27.2820, 3.7638, 1.8367, 97.6069
045, 3.2709, 26.7443, 3.2709, 1.6207, 97.8507
046, 3.4753, 26.8939, 3.4753, 1.7617, 97.6940
047, 3.3644, 26.9134, 3.3644, 1.6592, 97.7626
048, 3.4794, 26.8765, 3.4794, 1.7252, 97.7165
049, 3.4640, 27.0194, 3.4640, 1.7363, 97.6837
050, 3.3766, 26.8540, 3.3766, 1.6998, 97.7606
051, 3.3820, 26.8432, 3.3820, 1.6227, 97.8138
052, 3.3909, 26.8576, 3.3909, 1.6795, 97.7534
053, 3.4659, 26.9712, 3.4659, 1.7323, 97.7360
054, 3.2050, 26.6339, 3.2050, 1.5791, 97.8722
055, 3.2179, 26.6143, 3.2179, 1.5872, 97.8733
056, 3.2793, 26.6901, 3.2793, 1.6258, 97.8487
057, 3.0966, 26.4640, 3.0966, 1.4878, 97.9941
058, 3.3280, 26.7553, 3.3280, 1.6947, 97.7585
059, 3.4473, 26.9697, 3.4473, 1.7333, 97.7073
060, 3.2999, 26.7028, 3.2999, 1.6217, 97.8292
061, 3.4046, 26.8638, 3.4046, 1.6815, 97.7749
062, 3.5612, 27.0421, 3.5612, 1.7323, 97.7411
063, 3.2753, 26.6198, 3.2753, 1.5751, 97.9040
064, 3.3104, 26.6590, 3.3104, 1.6308, 97.8179
065, 3.1669, 26.5644, 3.1669, 1.5294, 97.9101
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
3.2038, 26.5741, 3.2038, 1.9375, 97.6010

******************************************************************
train and test on ID: 78
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 21.1116, 47.5777, 21.1116, 11.0467, 87.9300
002, 12.7816, 38.5170, 12.7816, 6.5446, 92.9119
003, 10.9108, 36.2376, 10.9108, 5.7272, 93.6997
004, 9.0177, 33.9693, 9.0177, 4.6359, 94.7835
005, 10.0402, 35.1733, 10.0402, 5.2809, 94.1484
006, 8.5730, 33.4496, 8.5730, 4.3915, 95.0540
007, 8.3312, 33.1637, 8.3312, 4.3002, 95.1206
008, 7.9842, 32.6186, 7.9842, 4.1542, 95.2630
009, 7.4108, 31.9340, 7.4108, 3.8621, 95.5642
010, 7.5951, 32.2439, 7.5951, 4.0081, 95.4535
011, 7.3972, 31.9151, 7.3972, 3.8499, 95.5683
012, 6.7321, 31.0609, 6.7321, 3.4726, 95.9422
013, 6.8920, 31.2599, 6.8920, 3.5791, 95.7998
014, 6.2498, 30.4615, 6.2498, 3.2414, 96.1891
015, 6.6580, 31.0686, 6.6580, 3.4047, 96.0405
016, 6.5243, 30.8035, 6.5243, 3.3874, 96.0200
017, 6.0274, 30.2442, 6.0274, 3.1349, 96.2987
018, 5.7515, 29.8343, 5.7515, 2.9219, 96.4749
019, 5.6306, 29.6094, 5.6306, 2.8235, 96.5743
020, 6.1256, 30.3560, 6.1256, 3.2170, 96.1860
021, 5.4127, 29.3418, 5.4127, 2.7961, 96.6193
022, 4.9956, 28.8610, 4.9956, 2.4858, 96.8980
023, 5.5862, 29.6088, 5.5862, 2.8306, 96.5804
024, 5.5859, 29.5882, 5.5859, 2.8479, 96.5743
025, 5.4272, 29.4074, 5.4272, 2.8256, 96.6019
026, 5.0444, 28.8743, 5.0444, 2.6278, 96.8007
027, 4.9368, 28.7478, 4.9368, 2.5081, 96.8918
028, 5.0251, 28.9382, 5.0251, 2.5669, 96.8191
029, 4.8295, 28.6999, 4.8295, 2.5122, 96.9011
030, 5.2575, 29.1117, 5.2575, 2.6734, 96.7341
031, 4.4847, 27.9821, 4.4847, 2.2475, 97.1930
032, 3.9234, 27.5183, 3.9234, 1.8803, 97.5813
033, 4.2670, 28.1578, 4.2670, 2.0943, 97.2985
034, 4.0628, 27.5533, 4.0628, 2.0568, 97.3795
035, 3.8982, 27.4743, 3.8982, 1.8966, 97.5628
036, 4.0551, 27.6443, 4.0551, 1.9635, 97.4594
037, 3.9229, 27.5406, 3.9229, 1.9462, 97.4993
038, 3.7053, 27.2781, 3.7053, 1.8124, 97.6417
039, 3.6891, 27.1099, 3.6891, 1.8103, 97.5956
040, 3.9794, 27.6717, 3.9794, 1.9625, 97.4768
041, 3.5682, 26.9864, 3.5682, 1.7485, 97.7093
042, 3.5125, 27.0697, 3.5125, 1.7160, 97.7595
043, 3.8495, 27.4157, 3.8495, 1.9290, 97.5321
044, 3.6315, 27.1052, 3.6315, 1.7850, 97.6776
045, 3.6902, 27.3110, 3.6902, 1.8134, 97.6089
046, 3.3839, 26.6345, 3.3839, 1.6024, 97.8292
047, 3.3517, 26.8561, 3.3517, 1.6460, 97.8046
048, 3.3966, 26.8804, 3.3966, 1.6826, 97.7565
049, 3.3223, 26.6520, 3.3223, 1.6582, 97.7831
050, 3.3306, 26.8141, 3.3306, 1.6613, 97.7933
051, 3.4007, 26.7657, 3.4007, 1.6531, 97.8220
052, 3.3366, 26.7544, 3.3366, 1.5751, 97.8681
053, 3.1335, 26.4806, 3.1335, 1.5243, 97.9460
054, 3.4062, 26.8282, 3.4062, 1.6237, 97.8087
055, 3.2549, 26.6645, 3.2549, 1.5588, 97.8814
056, 3.3695, 26.7878, 3.3695, 1.6217, 97.8241
057, 3.3035, 26.6538, 3.3035, 1.5456, 97.8978
058, 3.5035, 27.0425, 3.5035, 1.6998, 97.7175
059, 3.3072, 26.7218, 3.3072, 1.5892, 97.8497
060, 3.1563, 26.5537, 3.1563, 1.5294, 97.9450
061, 3.3449, 26.8102, 3.3449, 1.6400, 97.7872
062, 3.3597, 26.7264, 3.3597, 1.6247, 97.8323
063, 3.1277, 26.4607, 3.1277, 1.4888, 98.0013
064, 3.4069, 26.7941, 3.4069, 1.5801, 97.8773
065, 3.5833, 27.1019, 3.5833, 1.7262, 97.6755
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
2.0894, 25.1534, 2.0894, 1.0625, 98.5480

******************************************************************
train and test on ID: 79
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 21.0440, 47.4293, 21.0440, 11.0415, 87.8655
002, 13.0526, 38.9101, 13.0526, 6.9261, 92.4754
003, 10.7365, 36.1434, 10.7365, 5.4595, 93.9721
004, 10.2894, 35.5783, 10.2894, 5.3229, 94.1101
005, 9.1255, 34.0257, 9.1255, 4.6144, 94.8227
006, 8.9169, 33.9216, 8.9169, 4.6579, 94.7368
007, 7.6471, 32.2254, 7.6471, 3.9383, 95.4770
008, 8.0162, 32.7807, 8.0162, 4.3006, 95.1161
009, 7.3199, 31.7791, 7.3199, 3.7682, 95.6631
010, 7.3893, 31.9036, 7.3893, 3.6791, 95.7643
011, 7.4361, 32.0012, 7.4361, 3.9302, 95.4903
012, 7.4121, 32.0042, 7.4121, 3.8289, 95.6079
013, 6.9988, 31.4342, 6.9988, 3.5688, 95.8410
014, 6.4156, 30.6622, 6.4156, 3.2298, 96.1743
015, 6.6820, 31.0033, 6.6820, 3.3138, 96.0864
016, 6.3817, 30.6372, 6.3817, 3.3462, 96.0976
017, 5.9089, 30.0391, 5.9089, 3.0587, 96.3675
018, 5.6513, 29.6751, 5.6513, 2.9180, 96.4534
019, 5.9235, 30.0941, 5.9235, 3.0111, 96.4350
020, 5.8334, 29.9421, 5.8334, 3.0273, 96.3757
021, 5.5126, 29.5670, 5.5126, 2.7530, 96.6722
022, 5.1102, 28.9416, 5.1102, 2.6336, 96.7622
023, 5.2163, 29.1032, 5.2163, 2.6771, 96.7581
024, 5.1885, 29.0935, 5.1885, 2.6528, 96.7284
025, 4.8656, 28.7477, 4.8656, 2.5304, 96.8644
026, 5.0949, 29.0022, 5.0949, 2.6478, 96.7754
027, 4.7856, 28.5027, 4.7856, 2.4636, 96.8951
028, 5.0605, 29.0078, 5.0605, 2.5789, 96.8245
029, 4.8612, 28.6886, 4.8612, 2.5506, 96.8787
030, 4.6648, 28.4690, 4.6648, 2.3087, 97.1261
031, 4.6321, 28.3528, 4.6321, 2.3360, 97.0699
032, 4.2627, 27.8699, 4.2627, 2.2065, 97.2539
033, 3.9142, 27.4443, 3.9142, 1.9464, 97.5228
034, 3.9605, 27.6730, 3.9605, 1.9534, 97.4471
035, 3.8214, 27.3197, 3.8214, 1.9362, 97.5146
036, 3.9428, 27.5649, 3.9428, 1.9443, 97.4870
037, 3.8102, 27.3649, 3.8102, 1.8269, 97.6271
038, 3.6178, 27.0632, 3.6178, 1.7692, 97.7048
039, 3.5837, 27.2179, 3.5837, 1.7520, 97.7038
040, 3.6705, 27.0703, 3.6705, 1.8087, 97.6332
041, 3.4707, 27.0527, 3.4707, 1.7065, 97.7395
042, 3.3374, 26.6772, 3.3374, 1.6447, 97.8285
043, 3.7667, 27.4036, 3.7667, 1.9484, 97.4880
044, 3.4473, 26.8684, 3.4473, 1.6488, 97.7866
045, 3.5867, 26.9954, 3.5867, 1.8006, 97.6475
046, 3.3845, 26.9255, 3.3845, 1.6862, 97.7876
047, 3.7843, 27.3422, 3.7843, 1.8927, 97.5729
048, 3.5179, 26.9991, 3.5179, 1.7217, 97.7528
049, 3.2751, 26.6772, 3.2751, 1.5597, 97.8898
050, 3.5544, 27.0412, 3.5544, 1.7318, 97.6792
051, 3.1270, 26.4663, 3.1270, 1.5385, 97.9634
052, 3.3888, 26.8539, 3.3888, 1.6751, 97.8019
053, 3.4258, 26.9694, 3.4258, 1.6032, 97.8203
054, 2.9039, 26.0796, 2.9039, 1.3543, 98.1219
055, 3.3190, 26.7782, 3.3190, 1.6063, 97.8397
056, 3.0543, 26.2850, 3.0543, 1.4555, 98.0258
057, 3.3205, 26.8210, 3.3205, 1.5739, 97.8847
058, 3.3539, 26.7855, 3.3539, 1.6174, 97.8408
059, 3.3814, 26.8335, 3.3814, 1.6498, 97.7671
060, 3.3188, 26.7498, 3.3188, 1.5506, 97.9031
061, 3.1850, 26.5182, 3.1850, 1.5121, 97.8970
062, 3.2991, 26.8163, 3.2991, 1.5729, 97.8622
063, 3.2228, 26.6044, 3.2228, 1.5374, 97.9399
064, 3.3261, 26.7316, 3.3261, 1.6174, 97.8714
065, 3.3350, 26.7866, 3.3350, 1.6255, 97.8428
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
1.3690, 24.1965, 1.3690, 0.7143, 98.7013

******************************************************************
train and test on ID: 80
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.5878, 46.9762, 20.5878, 10.7955, 88.3460
002, 12.5880, 38.3102, 12.5880, 6.4322, 92.9845
003, 10.9102, 36.2939, 10.9102, 5.6812, 93.7451
004, 10.0574, 35.2594, 10.0574, 5.1518, 94.2737
005, 8.9821, 33.9482, 8.9821, 4.6711, 94.7849
006, 8.6486, 33.5147, 8.6486, 4.4008, 95.0323
007, 8.7341, 33.5584, 8.7341, 4.6275, 94.8176
008, 7.7362, 32.3352, 7.7362, 4.0000, 95.4290
009, 7.7407, 32.3675, 7.7407, 3.9960, 95.4545
010, 7.7584, 32.3888, 7.7584, 4.0911, 95.3687
011, 7.1667, 31.6093, 7.1667, 3.6559, 95.7725
012, 6.9735, 31.4072, 6.9735, 3.5749, 95.8522
013, 6.8179, 31.1604, 6.8179, 3.5688, 95.8308
014, 6.6391, 30.9881, 6.6391, 3.4241, 95.9780
015, 7.0151, 31.5021, 7.0151, 3.6852, 95.7316
016, 6.4925, 30.8035, 6.4925, 3.3755, 96.0598
017, 6.4158, 30.6953, 6.4158, 3.3350, 96.1048
018, 5.9904, 30.0789, 5.9904, 3.0374, 96.3614
019, 5.9221, 30.0993, 5.9221, 3.1235, 96.3368
020, 5.9150, 30.0406, 5.9150, 3.0729, 96.3195
021, 5.6412, 29.6755, 5.6412, 2.8623, 96.5352
022, 5.7058, 29.7763, 5.7058, 2.9221, 96.4646
023, 5.2217, 29.1508, 5.2217, 2.7115, 96.7264
024, 5.3017, 29.2559, 5.3017, 2.6700, 96.7243
025, 5.3211, 29.2948, 5.3211, 2.7379, 96.6681
026, 5.2771, 29.1778, 5.2771, 2.6711, 96.7172
027, 5.5885, 29.6628, 5.5885, 2.8573, 96.5280
028, 5.2640, 29.1590, 5.2640, 2.6559, 96.7284
029, 5.1264, 29.0027, 5.1264, 2.6599, 96.7325
030, 4.8189, 28.5979, 4.8189, 2.4727, 96.9012
031, 4.3955, 28.1410, 4.3955, 2.2085, 97.1936
032, 4.3333, 28.0030, 4.3333, 2.1953, 97.2253
033, 4.0133, 27.7664, 4.0133, 2.0466, 97.4277
034, 3.8762, 27.3580, 3.8762, 1.9453, 97.4921
035, 3.8216, 27.4103, 3.8216, 1.8350, 97.5780
036, 3.9465, 27.6974, 3.9465, 1.9474, 97.4799
037, 3.8835, 27.4179, 3.8835, 1.9990, 97.4533
038, 3.9058, 27.5821, 3.9058, 1.9676, 97.4379
039, 3.8102, 27.3327, 3.8102, 1.9504, 97.4799
040, 3.7022, 27.2068, 3.7022, 1.8391, 97.5984
041, 3.4977, 27.0330, 3.4977, 1.6883, 97.7855
042, 3.7739, 27.3339, 3.7739, 1.8715, 97.5708
043, 3.5202, 26.9948, 3.5202, 1.7298, 97.7242
044, 3.7776, 27.3119, 3.7776, 1.8877, 97.5248
045, 3.7053, 27.3262, 3.7053, 1.8401, 97.6056
046, 3.6829, 27.2521, 3.6829, 1.8441, 97.5933
047, 3.5745, 27.0694, 3.5745, 1.7490, 97.6884
048, 3.5054, 26.8905, 3.5054, 1.7045, 97.7089
049, 3.5357, 27.0560, 3.5357, 1.7692, 97.6475
050, 3.3899, 26.8801, 3.3899, 1.6832, 97.7692
051, 3.5243, 27.0316, 3.5243, 1.7004, 97.7334
052, 3.3905, 26.8107, 3.3905, 1.6356, 97.7968
053, 3.3983, 26.7813, 3.3983, 1.6761, 97.8080
054, 3.3388, 26.7502, 3.3388, 1.6306, 97.8131
055, 3.2971, 26.7636, 3.2971, 1.5678, 97.8776
056, 3.2664, 26.6738, 3.2664, 1.5294, 97.9246
057, 3.4727, 26.8470, 3.4727, 1.6903, 97.7354
058, 3.3458, 26.7285, 3.3458, 1.6589, 97.8039
059, 3.4499, 26.9464, 3.4499, 1.7085, 97.7262
060, 3.3990, 26.9519, 3.3990, 1.6528, 97.8060
061, 3.5327, 27.0005, 3.5327, 1.6984, 97.7201
062, 3.4681, 26.9283, 3.4681, 1.6903, 97.7365
063, 3.4440, 26.9652, 3.4440, 1.6619, 97.7651
064, 3.6312, 27.2205, 3.6312, 1.7247, 97.7007
065, 3.4794, 27.0083, 3.4794, 1.6245, 97.8091
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
2.5271, 25.9267, 2.5271, 1.3571, 97.9798

******************************************************************
train and test on ID: 81
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.6920, 47.0441, 20.6920, 10.8879, 88.2879
002, 12.8217, 38.6496, 12.8217, 6.5879, 92.8160
003, 10.9289, 36.3552, 10.9289, 5.6071, 93.8414
004, 10.2710, 35.5600, 10.2710, 5.3374, 94.1037
005, 9.3907, 34.3928, 9.3907, 4.8909, 94.5659
006, 8.4358, 33.2016, 8.4358, 4.3283, 95.0862
007, 7.8719, 32.4355, 7.8719, 4.1202, 95.3331
008, 8.4610, 33.2557, 8.4610, 4.4202, 95.0087
009, 7.7553, 32.4209, 7.7553, 4.0202, 95.4076
010, 7.6207, 32.2334, 7.6207, 3.9899, 95.4352
011, 7.2976, 31.7444, 7.2976, 3.7879, 95.6025
012, 7.0249, 31.4301, 7.0249, 3.6475, 95.8035
013, 6.9661, 31.3319, 6.9661, 3.6273, 95.7994
014, 7.2682, 31.8722, 7.2682, 3.7061, 95.7310
015, 6.4659, 30.6247, 6.4659, 3.2939, 96.1290
016, 6.1495, 30.3743, 6.1495, 3.0889, 96.2800
017, 5.8598, 30.0491, 5.8598, 2.9596, 96.4432
018, 5.9851, 30.0658, 5.9851, 3.0535, 96.3973
019, 5.5597, 29.6034, 5.5597, 2.8667, 96.5320
020, 5.5795, 29.5683, 5.5795, 2.8394, 96.5626
021, 5.3706, 29.3105, 5.3706, 2.7020, 96.7054
022, 5.6037, 29.6536, 5.6037, 2.9000, 96.5340
023, 5.0133, 28.9270, 5.0133, 2.5576, 96.8432
024, 5.0565, 28.9039, 5.0565, 2.6212, 96.7860
025, 5.5026, 29.5162, 5.5026, 2.7949, 96.5422
026, 4.9255, 28.7007, 4.9255, 2.5020, 96.9044
027, 4.9080, 28.7613, 4.9080, 2.5111, 96.8911
028, 5.1125, 29.0440, 5.1125, 2.5545, 96.8891
029, 4.9376, 28.7410, 4.9376, 2.5899, 96.8258
030, 4.8595, 28.6609, 4.8595, 2.4626, 96.9503
031, 4.4173, 28.3276, 4.4173, 2.2384, 97.1850
032, 4.3735, 28.1364, 4.3735, 2.1788, 97.2646
033, 3.7468, 27.2772, 3.7468, 1.8051, 97.6329
034, 4.0726, 27.7587, 4.0726, 2.0990, 97.3227
035, 3.8342, 27.3382, 3.8342, 1.9576, 97.5043
036, 3.7207, 27.2760, 3.7207, 1.8091, 97.5860
037, 3.7985, 27.3959, 3.7985, 1.8434, 97.5962
038, 3.3856, 26.7092, 3.3856, 1.6354, 97.8502
039, 3.5823, 27.1415, 3.5823, 1.7202, 97.7502
040, 3.6605, 27.1241, 3.6605, 1.8030, 97.6390
041, 3.4862, 26.9980, 3.4862, 1.7162, 97.7482
042, 3.5309, 27.0840, 3.5309, 1.6990, 97.7166
043, 3.4073, 26.7962, 3.4073, 1.6505, 97.7900
044, 3.3882, 26.7645, 3.3882, 1.6455, 97.8186
045, 3.1754, 26.6131, 3.1754, 1.5293, 97.9329
046, 3.4438, 26.8296, 3.4438, 1.6869, 97.7655
